Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
FDS37,7.655,0.031918284,117.7492,OUT013,6.545486432589864,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC57,12.79285422864507,0.095587976,193.982,OUT019,6.363452151550432,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
DRC01,5.92,0.019308607,49.0692,OUT017,7.299172847462251,6,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
DRD27,18.75,0.023974769,99.0042,OUT017,6.544529496505791,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDI12,9.395,0.100602552,88.3856,OUT045,6.556898803449431,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ33,13.35,0.091189915,149.3708,OUT035,8.415187929482816,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ27,12.79285422864507,0.077480627,101.399,OUT019,5.334639652547388,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
NCB07,19.2,0.129731747,196.211,OUT010,6.380517374195497,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDC08,19.0,0.103363904,226.172,OUT013,8.061552479860703,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDD20,14.15,0.020714523,124.2046,OUT046,7.820476447538827,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDS24,20.85,0.062212713,88.1514,OUT035,7.049400837542304,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH34,8.63,0.031271134,186.0582,OUT017,8.269224582491201,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCX30,16.7,0.026729068,248.4776,OUT018,8.770379715121347,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDM01,7.895,0.094567181,104.5332,OUT046,7.521100089651774,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDB20,7.72,0.05193741,77.9986,OUT013,6.841383825717003,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCK29,5.615,0.126480422,121.573,OUT017,8.071998616761729,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDS11,7.05,0.055644887,224.9088,OUT049,7.895624294616101,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
NCV41,14.35,0.028519419,109.2228,OUT010,5.402882766184883,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
DRL60,8.52,0.027101431,151.7682,OUT049,7.799954609502222,14,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FDV10,7.645,0.067083367,44.0112,OUT017,6.392849342048994,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDV09,12.1,0.020652362,149.5734,OUT018,7.70890493215615,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDQ39,14.8,0.081042136,192.4846,OUT046,8.548746934478277,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRE49,20.75,0.021336565,153.6024,OUT018,7.22053593038928,4,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDR45,10.8,0.029001987,238.6222,OUT045,9.060191580567656,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRJ23,18.35,0.069745165,190.2872,OUT010,5.9379962575534035,15,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
FDQ26,13.5,0.068148886,58.6562,OUT018,6.56818240033484,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
NCA06,20.5,0.144094079,34.819,OUT017,6.968804281324652,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDT24,12.35,0.186616421,78.6328,OUT018,6.912769088804877,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
DRG27,8.895,0.105323859,39.1138,OUT045,6.41379824386541,11,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDR02,16.7,0.022110425,110.8886,OUT045,8.17724477587994,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRG37,16.2,0.019374768,155.8972,OUT035,7.613998135636277,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDJ07,7.26,0.014482278,118.115,OUT018,7.531145010125619,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDP32,6.65,0.087805788,126.7678,OUT049,7.554081779664607,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDV59,13.35,0.048027043,218.9166,OUT046,8.64146739820707,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDP60,17.35,0.055908268,99.8016,OUT035,6.41051955940018,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE32,12.79285422864507,0.048522793,39.6506,OUT027,6.933097631665203,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDK26,5.46,0.032359413,187.424,OUT017,8.061552479860703,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW28,18.25,0.088807455,197.3452,OUT035,7.916235982415279,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP56,8.185,0.046556408,47.7692,OUT049,6.463808560516915,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDT25,7.5,0.050750977,122.2072,OUT046,7.581268570008885,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDQ12,12.65,0.035404052,230.601,OUT035,7.634486644195511,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDR60,14.3,0.130390458,77.2328,OUT035,5.449743194478849,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDZ10,17.85,0.074422769,128.002,OUT010,5.537350014926034,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDM13,6.425,0.105742544,130.5626,OUT010,4.884032982702641,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDF26,6.825,0.046729336,153.4998,OUT045,7.675173404129361,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN02,12.792854228645071,0.073470234,205.3638,OUT027,8.591309226394598,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NCI30,20.25,0.058886477,245.546,OUT013,7.453226937227702,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCJ31,19.2,0.18293775,243.0196,OUT049,8.193205023516704,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
NCQ54,17.7,0.020993364,166.8474,OUT010,5.132542554176123,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDB02,9.695,0.029223424,175.437,OUT045,8.006510557426722,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC02,12.792854228645073,0.068489201,259.3278,OUT027,8.334770381496359,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDA11,7.75,0.043326511,95.6436,OUT045,7.034848792864854,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRI23,12.792854228645073,0.136532569,159.6578,OUT027,7.968748909188441,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDE04,19.75,0.018051091,179.866,OUT049,7.900076989989181,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDW38,5.325,0.23212188,55.5298,OUT010,4.006056006350267,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDG46,12.792854228645071,0.057620562,115.4518,OUT019,4.743642601628749,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
NCJ05,12.792854228645073,0.045865089,152.3682,OUT027,7.735443404896715,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDU01,12.792854228645073,0.021002171,185.1924,OUT019,6.3212667311613435,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDY11,6.71,0.029727657,66.6142,OUT017,7.0224592681251155,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX60,14.35,0.080527065,79.296,OUT013,6.579340096948607,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCN29,15.2,0.06595278007399345,47.8034,OUT049,6.083201532468023,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDT07,5.82,0.06595278007399345,256.633,OUT049,7.626406450193304,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDI21,5.59,0.056833394,61.9168,OUT018,7.102844316844869,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDI41,18.5,0.062256921,148.0418,OUT046,7.630939399884569,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE10,12.792854228645073,0.089512542,133.1626,OUT027,8.208914538170594,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDQ28,14.0,0.060427062,153.5656,OUT046,8.036027335668361,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDY32,7.605,0.216323008,165.021,OUT010,6.705155501815542,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCK05,12.792854228645071,0.135612397,61.1536,OUT019,4.131216364997951,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
FDH12,9.6,0.085125951,107.128,OUT045,7.154096472316331,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ27,17.7,0.122565413,103.8674,OUT017,7.332376400147788,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRL35,15.7,0.06595278007399345,43.377,OUT010,4.873906414000414,15,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
NCY29,13.65,0.077670981,55.093,OUT017,7.172147485783865,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDC21,14.6,0.043201813,110.1254,OUT017,7.520739469634928,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDM33,15.6,0.088215871,220.1798,OUT017,8.531043905874204,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRJ39,20.25,0.036295834,217.5482,OUT013,6.999642333846535,26,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDB22,8.02,0.186528819,151.9998,OUT010,5.732044643751941,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDC32,18.35,0.099026525,93.8462,OUT013,7.167536826490249,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDD02,16.6,0.06595278007399345,118.8124,OUT046,7.8664435188032105,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDL28,10.0,0.063162608,228.6668,OUT035,8.148012374005143,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL39,16.1,0.063429818,179.4318,OUT049,7.760728461362719,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDV37,13.0,0.139785104,196.2426,OUT010,5.292010520136884,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDA28,16.1,0.04807227,126.5362,OUT017,7.47460586113674,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL04,19.0,0.112097433,105.5622,OUT049,7.553034659863709,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDR10,17.6,0.010037996,163.5552,OUT035,8.035165174106908,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDA39,6.32,0.012789884,39.1822,OUT017,6.967550757153964,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDR15,9.3,0.033431669,153.1314,OUT035,8.445684729912815,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ40,11.1,0.03623131,175.0712,OUT017,8.113921515974855,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRG23,12.792854228645071,0.086360962,151.2682,OUT027,7.799954609502222,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDU36,6.15,0.046232445,99.4384,OUT013,7.2302282675078136,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDF47,20.85,0.097618234,223.9746,OUT046,6.800724925476341,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDH14,17.1,0.046808553,141.4838,OUT046,7.248388845248579,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO45,13.15,0.03810738,86.3856,OUT018,6.423570287881946,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDK60,16.5,0.093846532,95.7068,OUT035,6.9756707169126235,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS43,11.65,0.040744057,185.924,OUT017,8.319309896430253,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN44,13.15,0.022831052,160.292,OUT049,8.475278933927246,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDS34,19.35,0.076878416,113.9518,OUT049,7.038360644962908,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDU20,19.35,0.021501067,122.2098,OUT045,7.927586014387068,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP44,16.5,0.07964724,101.4332,OUT013,7.5751388085948435,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC02,21.35,0.068809463,258.5278,OUT035,8.557865926797902,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT56,16.0,0.115570552,57.5246,OUT035,5.163492566403945,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCA06,20.5,0.143164371,34.919,OUT013,4.307276148459894,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDE04,19.75,0.018008071,180.466,OUT013,8.136387719744981,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCX06,17.6,0.015775777,179.1976,OUT017,8.24382146248669,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDX49,4.615,0.102407778,234.33,OUT017,8.284632941841657,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRM59,5.88,0.003606726,154.1998,OUT018,7.23359851307608,4,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDJ34,11.8,0.093801337,126.0704,OUT049,7.133059693947946,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDP60,17.35,0.06595278007399345,101.9016,OUT013,7.508035133539289,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDI07,12.35,0.033760862,196.9426,OUT046,8.545257207117917,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDV07,12.792854228645071,0.031131455,111.0228,OUT027,8.072829612629109,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDH41,9.0,0.082177842,214.1534,OUT045,7.450908993182672,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCB31,6.235,0.118858866,263.291,OUT049,8.13736161894514,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDW34,9.6,0.06595278007399345,244.817,OUT035,8.38373173920297,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX45,16.75,0.105448901,156.163,OUT017,6.663534913940892,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH14,17.1,0.046881328,141.3838,OUT049,7.4305918417625545,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDF26,6.825,0.078057026,154.5998,OUT010,5.042132669165128,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDU24,6.78,0.140955857,92.212,OUT017,8.319309896430253,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX11,16.0,0.107186944,181.9634,OUT018,8.147434339524432,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDF35,15.0,0.153960209,105.9938,OUT035,7.073381406137552,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCC43,7.39,0.093160853,251.3066,OUT018,6.912769088804877,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDG29,17.6,0.05629192,42.5454,OUT046,6.0413350798500165,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDS44,12.65,0.15604396,239.6538,OUT046,8.254960726262835,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDZ10,17.85,0.044463491,127.102,OUT046,7.613340781884918,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDC52,11.15,0.00827301,150.4708,OUT013,7.579229488242516,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRL35,15.7,0.030697825,42.877,OUT035,7.064313629471395,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
NCP55,14.65,0.06595278007399345,56.4614,OUT010,4.030008687217082,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDV38,12.792854228645071,0.101281,55.0956,OUT027,7.6113661239635615,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDL44,18.25,0.012300013,160.4894,OUT045,8.031059724955961,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDZ47,20.7,0.06595278007399345,98.7042,OUT017,7.542149728394621,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT45,15.85,0.057313443,53.3956,OUT046,7.219561509801872,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDN23,6.575,0.075625152,145.7444,OUT049,8.069084681031347,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
NCP43,17.75,0.030568919,177.866,OUT045,7.757033177798801,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRJ24,12.792854228645073,0.198424841,185.2924,OUT019,5.91670005179778,28,4,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDA02,12.792854228645071,0.029578726,143.5786,OUT027,8.231494111534438,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDH33,12.792854228645073,0.213125482,44.9428,OUT019,5.1748562410069585,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDF56,16.7,0.120137953,181.2976,OUT017,8.03257422049488,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCN26,10.85,0.028679894,115.1808,OUT046,7.654563787922667,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDD22,10.0,0.099804623,113.7544,OUT049,8.084802090579924,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDU15,13.65,0.044526443,37.9532,OUT010,4.289176426656364,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDB41,19.0,0.162882227,46.8718,OUT010,5.247482914244776,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDZ35,9.6,0.022404493,102.499,OUT017,7.85592251350355,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT60,12.0,0.075975642,124.1388,OUT017,7.30456006115622,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE51,5.925,0.09644909,43.8086,OUT035,5.747034155097609,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCQ06,13.0,0.041816615,254.5014,OUT035,8.48591439042455,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDS28,8.18,0.082867689,58.5588,OUT017,5.151998272968793,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH32,12.8,0.076214289,96.541,OUT045,7.5149517925279445,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW37,19.2,0.124301968,89.7488,OUT045,7.6418631964371695,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY33,14.5,0.097201128,159.4262,OUT046,7.903280539733612,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF17,5.19,0.042861968,196.811,OUT017,8.224916312322982,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDG56,13.3,0.0713931,61.0536,OUT013,7.373746870758012,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCB18,19.6,0.041256807,88.8514,OUT013,7.66210743057039,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDU14,17.75,0.034746076,248.275,OUT035,6.907455233973135,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDU22,12.35,0.093441604,119.1124,OUT049,8.20927695536988,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCV41,14.35,0.017024598,109.8228,OUT013,7.650136905955922,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDY52,6.365,0.007363189,63.2536,OUT045,7.1115708423410915,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRG48,12.792854228645073,0.014484582,143.9102,OUT027,8.027154742799828,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDU01,12.792854228645073,0.011937183,184.7924,OUT027,8.3991340776538,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
NCP53,14.75,0.032862976,238.6906,OUT013,8.361575289077596,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDC17,12.15,0.015484763,211.9928,OUT049,6.449171632794796,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCZ30,6.59,0.026163192,121.5098,OUT013,6.402827230282206,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDK03,12.6,0.073920438,255.6356,OUT046,7.936907301237016,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE08,12.792854228645075,0.086352403,149.8734,OUT019,6.101260660939368,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
NCM07,12.792854228645075,0.03976832,83.9908,OUT027,7.762146096199516,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDY35,12.792854228645076,0.015950066,47.7402,OUT027,7.589046757621802,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDS28,12.792854228645076,0.082002559,59.2588,OUT027,7.2263625983054,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDI56,7.325,0.093307668,92.7146,OUT013,7.604755626550299,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDR23,12.792854228645078,0.143199389,175.837,OUT019,5.868940917571483,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDF29,15.1,0.019965179,130.531,OUT049,6.813243480386702,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDA47,12.792854228645076,0.116108797,164.121,OUT027,8.705575842610292,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDI10,8.51,0.078339081,172.9422,OUT013,7.2302282675078136,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC45,12.792854228645076,0.237651344,170.2106,OUT019,5.148137293418396,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDA27,20.35,0.031102571,257.2672,OUT017,7.623806937787348,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCR41,17.85,0.018097419,96.9094,OUT018,7.195885950798175,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDR09,18.25,0.078041216,258.4962,OUT018,7.955059606488473,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
NCB06,17.6,0.08226356,160.492,OUT013,7.154096472316331,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDE53,10.895,0.026880159,106.428,OUT046,7.30813548083947,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRE27,11.85,0.222063351,99.6726,OUT010,5.281909490557729,15,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
NCA06,12.792854228645078,0.142589751,35.919,OUT027,6.374861263012183,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDL56,14.1,0.126292985,88.6198,OUT018,7.034262283255773,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDT09,15.15,0.012260981,131.7284,OUT035,7.079568145736109,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRH03,17.25,0.05869048,91.612,OUT010,4.545547562004119,15,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
NCQ53,17.6,0.018982338,237.059,OUT018,7.950610994302028,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
NCT18,14.6,0.059405152,179.6976,OUT046,8.19504444211838,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDL43,10.1,0.027059264,76.467,OUT035,7.474228075237892,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ53,10.5,0.071244438,119.2098,OUT035,7.190380436766617,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCQ02,12.6,0.007455054,186.9556,OUT035,8.279917145179326,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCJ05,18.7,0.046088273,153.6682,OUT046,8.162735387804412,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDT40,5.985,0.096185556,127.1678,OUT018,8.177992788731924,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDA48,12.1,0.11487406,221.4114,OUT046,8.537066835798488,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDV37,13.0,0.083643716,196.0426,OUT049,7.852304472876194,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDX07,19.2,0.022965292,181.695,OUT045,7.84945251490697,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRG48,5.78,0.014584584,146.3102,OUT045,7.690813087970959,11,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDF44,7.17,0.059716729,130.9968,OUT035,7.762146096199516,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS24,20.85,0.062224479,88.1514,OUT046,7.428616338890629,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCQ50,18.75,0.034360687,215.7218,OUT049,8.360641364474501,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDT25,7.5,0.050708743,123.4072,OUT013,8.066580245806012,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDO03,10.395,0.036957777,230.5352,OUT045,8.429826260315645,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ55,12.8,0.023530953,223.5404,OUT046,7.496276784933537,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM36,11.65,0.058681957,170.4422,OUT013,6.250605545507152,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDM21,20.2,0.064728148,258.0646,OUT017,8.642877586729918,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDK58,11.35,0.06595278007399345,103.0016,OUT035,7.66210743057039,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDD26,8.71,0.120773451,186.5924,OUT010,6.3212667311613435,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDW57,8.31,0.115911972,177.3028,OUT045,7.5751388085948435,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT32,19.0,0.10985775,188.8214,OUT010,5.243974162753643,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
